% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
37.614	1	1	3762	5	1	14	1620
37.615	1	1	3762	6	1	14	1620
37.629	1	1	3763	10	1	14	1620
37.63	1	1	3764	1	1	14	1620
37.644	1	1	3765	5	1	14	1620
37.645	1	1	3765	6	1	14	1620
37.659	1	1	3766	10	1	14	1620
37.66	1	1	3767	1	1	14	1620
37.661	1	1	3767	2	1	14	1620
37.674	1	1	3768	5	1	14	1620
37.675	1	1	3768	6	1	14	1620
37.689	1	1	3769	10	1	14	1620
37.69	1	1	3770	1	1	14	1620
37.691	1	1	3770	2	1	14	1620
37.704	1	1	3771	5	1	14	1620
37.719	1	1	3772	10	1	14	1620
37.734	1	1	3774	5	1	14	1620
37.749	1	1	3775	10	1	14	1620
37.75	1	1	3776	1	1	14	1620
37.764	1	1	3777	5	1	14	1620
37.765	1	1	3777	6	1	14	1620
37.779	1	1	3778	10	1	14	1620
37.78	1	1	3779	1	1	14	1620
37.794	1	1	3780	5	1	14	1620
37.795	1	1	3780	6	1	14	1620
37.809	1	1	3781	10	1	14	1620
37.81	1	1	3782	1	1	14	1620
37.824	1	1	3783	5	1	14	1620
37.825	1	1	3783	6	1	14	1620
37.839	1	1	3784	10	1	14	1620
37.84	1	1	3785	1	1	14	1620
37.854	1	1	3786	5	1	14	1620
37.855	1	1	3786	6	1	14	1620
37.869	1	1	3787	10	1	14	1620
37.87	1	1	3788	1	1	14	1620
37.884	1	1	3789	5	1	14	1620
37.885	1	1	3789	6	1	14	1620
37.899	1	1	3790	10	1	14	1620
37.9	1	1	3791	1	1	14	1620
37.914	1	1	3792	5	1	14	1620
37.915	1	1	3792	6	1	14	1620
37.929	1	1	3793	10	1	14	1620
37.93	1	1	3794	1	1	14	1620
37.944	1	1	3795	5	1	14	1620
37.945	1	1	3795	6	1	14	1620
37.959	1	1	3796	10	1	14	1620
37.96	1	1	3797	1	1	14	1620
37.974	1	1	3798	5	1	14	1620
37.975	1	1	3798	6	1	14	1620
37.989	1	1	3799	10	1	14	1620
37.99	1	1	3800	1	1	14	1620
38.004	1	1	3801	5	1	14	1620
38.005	1	1	3801	6	1	14	1620
38.019	1	1	3802	10	1	14	1620
38.02	1	1	3803	1	1	14	1620
38.021	1	1	3803	2	1	14	1620
38.034	1	1	3804	5	1	14	1620
38.035	1	1	3804	6	1	14	1620
38.049	1	1	3805	10	1	14	1620
38.05	1	1	3806	1	1	14	1620
38.051	1	1	3806	2	1	14	1620
38.064	1	1	3807	5	1	14	1620
38.079	1	1	3808	10	1	14	1620
38.094	1	1	3810	5	1	14	1620
38.109	1	1	3811	10	1	14	1620
38.11	1	1	3812	1	1	14	1620
38.124	1	1	3813	5	1	14	1620
38.125	1	1	3813	6	1	14	1620
38.139	1	1	3814	10	1	14	1620
38.14	1	1	3815	1	1	14	1620
38.154	1	1	3816	5	1	14	1620
38.155	1	1	3816	6	1	14	1620
38.169	1	1	3817	10	1	14	1620
38.17	1	1	3818	1	1	14	1620
38.184	1	1	3819	5	1	14	1620
38.185	1	1	3819	6	1	14	1620
38.199	1	1	3820	10	1	14	1620
38.2	1	1	3821	1	1	14	1620
38.214	1	1	3822	5	1	14	1620
38.215	1	1	3822	6	1	14	1620
38.229	1	1	3823	10	1	14	1620
38.23	1	1	3824	1	1	14	1620
38.244	1	1	3825	5	1	14	1620
38.245	1	1	3825	6	1	14	1620
38.259	1	1	3826	10	1	14	1620
38.26	1	1	3827	1	1	14	1620
38.274	1	1	3828	5	1	14	1620
38.275	1	1	3828	6	1	14	1620
38.289	1	1	3829	10	1	14	1620
38.29	1	1	3830	1	1	14	1620
38.304	1	1	3831	5	1	14	1620
38.305	1	1	3831	6	1	14	1620
38.319	1	1	3832	10	1	14	1620
38.32	1	1	3833	1	1	14	1620
38.334	1	1	3834	5	1	14	1620
38.335	1	1	3834	6	1	14	1620
38.349	1	1	3835	10	1	14	1620
38.35	1	1	3836	1	1	14	1620
38.364	1	1	3837	5	1	14	1620
38.365	1	1	3837	6	1	14	1620
38.379	1	1	3838	10	1	14	1620
38.38	1	1	3839	1	1	14	1620
38.381	1	1	3839	2	1	14	1620
38.394	1	1	3840	5	1	14	1620
38.395	1	1	3840	6	1	14	1620
38.409	1	1	3841	10	1	14	1620
38.41	1	1	3842	1	1	14	1620
38.411	1	1	3842	2	1	14	1620
38.424	1	1	3843	5	1	14	1620
38.439	1	1	3844	10	1	14	1620
38.454	1	1	3846	5	1	14	1620
38.469	1	1	3847	10	1	14	1620
38.47	1	1	3848	1	1	14	1620
38.484	1	1	3849	5	1	14	1620
38.485	1	1	3849	6	1	14	1620
38.499	1	1	3850	10	1	14	1620
38.5	1	1	3851	1	1	14	1620
38.514	1	1	3852	5	1	14	1620
38.515	1	1	3852	6	1	14	1620
38.529	1	1	3853	10	1	14	1620
38.53	1	1	3854	1	1	14	1620
38.544	1	1	3855	5	1	14	1620
38.545	1	1	3855	6	1	14	1620
38.559	1	1	3856	10	1	14	1620
38.56	1	1	3857	1	1	14	1620
38.574	1	1	3858	5	1	14	1620
38.575	1	1	3858	6	1	14	1620
38.589	1	1	3859	10	1	14	1620
38.59	1	1	3860	1	1	14	1620
38.604	1	1	3861	5	1	14	1620
38.605	1	1	3861	6	1	14	1620
38.619	1	1	3862	10	1	14	1620
38.62	1	1	3863	1	1	14	1620
38.634	1	1	3864	5	1	14	1620
38.635	1	1	3864	6	1	14	1620
38.649	1	1	3865	10	1	14	1620
38.65	1	1	3866	1	1	14	1620
38.664	1	1	3867	5	1	14	1620
38.665	1	1	3867	6	1	14	1620
38.679	1	1	3868	10	1	14	1620
38.68	1	1	3869	1	1	14	1620
38.694	1	1	3870	5	1	14	1620
38.695	1	1	3870	6	1	14	1620
38.709	1	1	3871	10	1	14	1620
38.71	1	1	3872	1	1	14	1620
38.724	1	1	3873	5	1	14	1620
38.725	1	1	3873	6	1	14	1620
38.739	1	1	3874	10	1	14	1620
38.74	1	1	3875	1	1	14	1620
38.741	1	1	3875	2	1	14	1620
38.754	1	1	3876	5	1	14	1620
38.755	1	1	3876	6	1	14	1620
38.769	1	1	3877	10	1	14	1620
38.77	1	1	3878	1	1	14	1620
38.771	1	1	3878	2	1	14	1620
38.784	1	1	3879	5	1	14	1620
38.799	1	1	3880	10	1	14	1620
38.814	1	1	3882	5	1	14	1620
38.829	1	1	3883	10	1	14	1620
38.83	1	1	3884	1	1	14	1620
38.844	1	1	3885	5	1	14	1620
38.845	1	1	3885	6	1	14	1620
38.859	1	1	3886	10	1	14	1620
38.86	1	1	3887	1	1	14	1620
38.874	1	1	3888	5	1	14	1620
38.875	1	1	3888	6	1	14	1620
38.889	1	1	3889	10	1	14	1620
38.89	1	1	3890	1	1	14	1620
38.904	1	1	3891	5	1	14	1620
38.905	1	1	3891	6	1	14	1620
38.919	1	1	3892	10	1	14	1620
38.92	1	1	3893	1	1	14	1620
38.934	1	1	3894	5	1	14	1620
38.935	1	1	3894	6	1	14	1620
38.949	1	1	3895	10	1	14	1620
38.95	1	1	3896	1	1	14	1620
38.964	1	1	3897	5	1	14	1620
38.965	1	1	3897	6	1	14	1620
38.979	1	1	3898	10	1	14	1620
38.98	1	1	3899	1	1	14	1620
38.994	1	1	3900	5	1	14	1620
38.995	1	1	3900	6	1	14	1620
39.009	1	1	3901	10	1	14	1620
39.01	1	1	3902	1	1	14	1620
39.024	1	1	3903	5	1	14	1620
39.025	1	1	3903	6	1	14	1620
39.039	1	1	3904	10	1	14	1620
39.04	1	1	3905	1	1	14	1620
39.054	1	1	3906	5	1	14	1620
39.055	1	1	3906	6	1	14	1620
39.069	1	1	3907	10	1	14	1620
39.07	1	1	3908	1	1	14	1620
39.084	1	1	3909	5	1	14	1620
39.085	1	1	3909	6	1	14	1620
39.099	1	1	3910	10	1	14	1620
39.1	1	1	3911	1	1	14	1620
39.101	1	1	3911	2	1	14	1620
39.114	1	1	3912	5	1	14	1620
39.115	1	1	3912	6	1	14	1620
39.129	1	1	3913	10	1	14	1620
39.13	1	1	3914	1	1	14	1620
39.131	1	1	3914	2	1	14	1620
39.144	1	1	3915	5	1	14	1620
39.159	1	1	3916	10	1	14	1620
39.174	1	1	3918	5	1	14	1620
39.189	1	1	3919	10	1	14	1620
39.19	1	1	3920	1	1	14	1620
39.204	1	1	3921	5	1	14	1620
39.205	1	1	3921	6	1	14	1620
39.219	1	1	3922	10	1	14	1620
39.22	1	1	3923	1	1	14	1620
39.234	1	1	3924	5	1	14	1620
39.235	1	1	3924	6	1	14	1620
39.249	1	1	3925	10	1	14	1620
39.25	1	1	3926	1	1	14	1620
39.264	1	1	3927	5	1	14	1620
39.265	1	1	3927	6	1	14	1620
39.279	1	1	3928	10	1	14	1620
39.28	1	1	3929	1	1	14	1620
39.294	1	1	3930	5	1	14	1620
39.295	1	1	3930	6	1	14	1620
39.309	1	1	3931	10	1	14	1620
39.31	1	1	3932	1	1	14	1620
39.324	1	1	3933	5	1	14	1620
39.325	1	1	3933	6	1	14	1620
39.339	1	1	3934	10	1	14	1620
39.34	1	1	3935	1	1	14	1620
39.354	1	1	3936	5	1	14	1620
39.355	1	1	3936	6	1	14	1620
39.369	1	1	3937	10	1	14	1620
39.37	1	1	3938	1	1	14	1620
39.384	1	1	3939	5	1	14	1620
39.385	1	1	3939	6	1	14	1620
39.399	1	1	3940	10	1	14	1620
39.4	1	1	3941	1	1	14	1620
39.414	1	1	3942	5	1	14	1620
39.415	1	1	3942	6	1	14	1620
39.429	1	1	3943	10	1	14	1620
39.43	1	1	3944	1	1	14	1620
39.444	1	1	3945	5	1	14	1620
39.445	1	1	3945	6	1	14	1620
39.459	1	1	3946	10	1	14	1620
39.46	1	1	3947	1	1	14	1620
39.461	1	1	3947	2	1	14	1620
39.474	1	1	3948	5	1	14	1620
39.475	1	1	3948	6	1	14	1620
39.489	1	1	3949	10	1	14	1620
39.49	1	1	3950	1	1	14	1620
39.491	1	1	3950	2	1	14	1620
39.504	1	1	3951	5	1	14	1620
39.519	1	1	3952	10	1	14	1620
39.534	1	1	3954	5	1	14	1620
39.549	1	1	3955	10	1	14	1620
39.55	1	1	3956	1	1	14	1620
39.564	1	1	3957	5	1	14	1620
39.565	1	1	3957	6	1	14	1620
39.579	1	1	3958	10	1	14	1620
39.58	1	1	3959	1	1	14	1620
39.594	1	1	3960	5	1	14	1620
39.595	1	1	3960	6	1	14	1620
39.609	1	1	3961	10	1	14	1620
39.61	1	1	3962	1	1	14	1620
39.624	1	1	3963	5	1	14	1620
39.625	1	1	3963	6	1	14	1620
39.639	1	1	3964	10	1	14	1620
39.64	1	1	3965	1	1	14	1620
39.654	1	1	3966	5	1	14	1620
39.655	1	1	3966	6	1	14	1620
39.669	1	1	3967	10	1	14	1620
39.67	1	1	3968	1	1	14	1620
39.684	1	1	3969	5	1	14	1620
39.685	1	1	3969	6	1	14	1620
39.699	1	1	3970	10	1	14	1620
39.7	1	1	3971	1	1	14	1620
39.714	1	1	3972	5	1	14	1620
39.715	1	1	3972	6	1	14	1620
39.729	1	1	3973	10	1	14	1620
39.73	1	1	3974	1	1	14	1620
39.744	1	1	3975	5	1	14	1620
39.745	1	1	3975	6	1	14	1620
39.759	1	1	3976	10	1	14	1620
39.76	1	1	3977	1	1	14	1620
39.774	1	1	3978	5	1	14	1620
39.775	1	1	3978	6	1	14	1620
39.789	1	1	3979	10	1	14	1620
39.79	1	1	3980	1	1	14	1620
39.804	1	1	3981	5	1	14	1620
39.805	1	1	3981	6	1	14	1620
39.819	1	1	3982	10	1	14	1620
39.82	1	1	3983	1	1	14	1620
39.821	1	1	3983	2	1	14	1620
39.834	1	1	3984	5	1	14	1620
39.835	1	1	3984	6	1	14	1620
39.849	1	1	3985	10	1	14	1620
39.85	1	1	3986	1	1	14	1620
39.851	1	1	3986	2	1	14	1620
39.864	1	1	3987	5	1	14	1620
39.879	1	1	3988	10	1	14	1620
39.894	1	1	3990	5	1	14	1620
39.909	1	1	3991	10	1	14	1620
39.91	1	1	3992	1	1	14	1620
39.924	1	1	3993	5	1	14	1620
39.925	1	1	3993	6	1	14	1620
39.939	1	1	3994	10	1	14	1620
39.94	1	1	3995	1	1	14	1620
39.954	1	1	3996	5	1	14	1620
39.955	1	1	3996	6	1	14	1620
39.969	1	1	3997	10	1	14	1620
39.97	1	1	3998	1	1	14	1620
39.984	1	1	3999	5	1	14	1620
39.985	1	1	3999	6	1	14	1620
39.999	1	1	4000	10	1	14	1620
40	1	1	4001	1	1	14	1620
40.014	1	1	4002	5	1	14	1620
40.015	1	1	4002	6	1	14	1620
40.029	1	1	4003	10	1	14	1620
40.03	1	1	4004	1	1	14	1620
40.044	1	1	4005	5	1	14	1620
40.045	1	1	4005	6	1	14	1620
40.059	1	1	4006	10	1	14	1620
40.06	1	1	4007	1	1	14	1620
40.074	1	1	4008	5	1	14	1620
40.075	1	1	4008	6	1	14	1620
40.089	1	1	4009	10	1	14	1620
40.09	1	1	4010	1	1	14	1620
40.104	1	1	4011	5	1	14	1620
40.105	1	1	4011	6	1	14	1620
40.119	1	1	4012	10	1	14	1620
40.12	1	1	4013	1	1	14	1620
40.134	1	1	4014	5	1	14	1620
40.135	1	1	4014	6	1	14	1620
40.149	1	1	4015	10	1	14	1620
40.15	1	1	4016	1	1	14	1620
40.164	1	1	4017	5	1	14	1620
40.165	1	1	4017	6	1	14	1620
40.179	1	1	4018	10	1	14	1620
40.18	1	1	4019	1	1	14	1620
40.181	1	1	4019	2	1	14	1620
40.194	1	1	4020	5	1	14	1620
40.195	1	1	4020	6	1	14	1620
40.209	1	1	4021	10	1	14	1620
40.21	1	1	4022	1	1	14	1620
40.211	1	1	4022	2	1	14	1620
40.224	1	1	4023	5	1	14	1620
40.239	1	1	4024	10	1	14	1620
40.254	1	1	4026	5	1	14	1620
40.269	1	1	4027	10	1	14	1620
40.27	1	1	4028	1	1	14	1620
40.284	1	1	4029	5	1	14	1620
40.285	1	1	4029	6	1	14	1620
40.299	1	1	4030	10	1	14	1620
40.3	1	1	4031	1	1	14	1620
40.314	1	1	4032	5	1	14	1620
40.315	1	1	4032	6	1	14	1620
40.329	1	1	4033	10	1	14	1620
40.33	1	1	4034	1	1	14	1620
40.344	1	1	4035	5	1	14	1620
40.345	1	1	4035	6	1	14	1620
40.359	1	1	4036	10	1	14	1620
40.36	1	1	4037	1	1	14	1620
40.374	1	1	4038	5	1	14	1620
40.375	1	1	4038	6	1	14	1620
40.389	1	1	4039	10	1	14	1620
40.39	1	1	4040	1	1	14	1620
40.404	1	1	4041	5	1	14	1620
40.405	1	1	4041	6	1	14	1620
40.419	1	1	4042	10	1	14	1620
40.42	1	1	4043	1	1	14	1620
40.434	1	1	4044	5	1	14	1620
40.435	1	1	4044	6	1	14	1620
40.449	1	1	4045	10	1	14	1620
40.45	1	1	4046	1	1	14	1620
40.464	1	1	4047	5	1	14	1620
40.465	1	1	4047	6	1	14	1620
40.479	1	1	4048	10	1	14	1620
40.48	1	1	4049	1	1	14	1620
40.494	1	1	4050	5	1	14	1620
40.495	1	1	4050	6	1	14	1620
40.509	1	1	4051	10	1	14	1620
40.51	1	1	4052	1	1	14	1620
40.524	1	1	4053	5	1	14	1620
40.525	1	1	4053	6	1	14	1620
40.539	1	1	4054	10	1	14	1620
40.54	1	1	4055	1	1	14	1620
40.541	1	1	4055	2	1	14	1620
40.554	1	1	4056	5	1	14	1620
40.555	1	1	4056	6	1	14	1620
40.569	1	1	4057	10	1	14	1620
40.57	1	1	4058	1	1	14	1620
40.571	1	1	4058	2	1	14	1620
40.584	1	1	4059	5	1	14	1620
40.599	1	1	4060	10	1	14	1620
40.614	1	1	4062	5	1	14	1620
40.629	1	1	4063	10	1	14	1620
40.63	1	1	4064	1	1	14	1620
40.644	1	1	4065	5	1	14	1620
40.645	1	1	4065	6	1	14	1620
40.659	1	1	4066	10	1	14	1620
40.66	1	1	4067	1	1	14	1620
40.674	1	1	4068	5	1	14	1620
40.675	1	1	4068	6	1	14	1620
40.689	1	1	4069	10	1	14	1620
40.69	1	1	4070	1	1	14	1620
40.704	1	1	4071	5	1	14	1620
40.705	1	1	4071	6	1	14	1620
40.719	1	1	4072	10	1	14	1620
40.72	1	1	4073	1	1	14	1620
40.734	1	1	4074	5	1	14	1620
40.735	1	1	4074	6	1	14	1620
40.749	1	1	4075	10	1	14	1620
40.75	1	1	4076	1	1	14	1620
40.764	1	1	4077	5	1	14	1620
40.765	1	1	4077	6	1	14	1620
40.779	1	1	4078	10	1	14	1620
40.78	1	1	4079	1	1	14	1620
40.794	1	1	4080	5	1	14	1620
40.795	1	1	4080	6	1	14	1620
40.809	1	1	4081	10	1	14	1620
40.81	1	1	4082	1	1	14	1620
40.824	1	1	4083	5	1	14	1620
40.825	1	1	4083	6	1	14	1620
40.839	1	1	4084	10	1	14	1620
40.84	1	1	4085	1	1	14	1620
40.854	1	1	4086	5	1	14	1620
40.855	1	1	4086	6	1	14	1620
40.869	1	1	4087	10	1	14	1620
40.87	1	1	4088	1	1	14	1620
40.884	1	1	4089	5	1	14	1620
40.885	1	1	4089	6	1	14	1620
40.899	1	1	4090	10	1	14	1620
40.9	1	1	4091	1	1	14	1620
40.901	1	1	4091	2	1	14	1620
40.914	1	1	4092	5	1	14	1620
40.915	1	1	4092	6	1	14	1620
40.929	1	1	4093	10	1	14	1620
40.93	1	1	4094	1	1	14	1620
40.931	1	1	4094	2	1	14	1620
40.944	1	1	4095	5	1	14	1620
40.959	1	1	4096	10	1	14	1620
40.974	1	1	4098	5	1	14	1620
40.989	1	1	4099	10	1	14	1620
40.99	1	1	4100	1	1	14	1620
41.004	1	1	4101	5	1	14	1620
41.005	1	1	4101	6	1	14	1620
41.019	1	1	4102	10	1	14	1620
41.02	1	1	4103	1	1	14	1620
41.034	1	1	4104	5	1	14	1620
41.035	1	1	4104	6	1	14	1620
41.049	1	1	4105	10	1	14	1620
41.05	1	1	4106	1	1	14	1620
41.064	1	1	4107	5	1	14	1620
41.065	1	1	4107	6	1	14	1620
41.079	1	1	4108	10	1	14	1620
41.08	1	1	4109	1	1	14	1620
41.094	1	1	4110	5	1	14	1620
41.095	1	1	4110	6	1	14	1620
41.109	1	1	4111	10	1	14	1620
41.11	1	1	4112	1	1	14	1620
41.124	1	1	4113	5	1	14	1620
41.125	1	1	4113	6	1	14	1620
41.139	1	1	4114	10	1	14	1620
41.14	1	1	4115	1	1	14	1620
41.154	1	1	4116	5	1	14	1620
41.155	1	1	4116	6	1	14	1620
41.169	1	1	4117	10	1	14	1620
41.17	1	1	4118	1	1	14	1620
41.184	1	1	4119	5	1	14	1620
41.185	1	1	4119	6	1	14	1620
41.199	1	1	4120	10	1	14	1620
41.2	1	1	4121	1	1	14	1620
41.214	1	1	4122	5	1	14	1620
41.215	1	1	4122	6	1	14	1620
41.229	1	1	4123	10	1	14	1620
41.23	1	1	4124	1	1	14	1620
41.244	1	1	4125	5	1	14	1620
41.245	1	1	4125	6	1	14	1620
41.259	1	1	4126	10	1	14	1620
41.26	1	1	4127	1	1	14	1620
41.261	1	1	4127	2	1	14	1620
41.274	1	1	4128	5	1	14	1620
41.275	1	1	4128	6	1	14	1620
41.289	1	1	4129	10	1	14	1620
41.29	1	1	4130	1	1	14	1620
41.291	1	1	4130	2	1	14	1620
41.304	1	1	4131	5	1	14	1620
41.319	1	1	4132	10	1	14	1620
41.334	1	1	4134	5	1	14	1620
41.349	1	1	4135	10	1	14	1620
41.35	1	1	4136	1	1	14	1620
41.364	1	1	4137	5	1	14	1620
41.365	1	1	4137	6	1	14	1620
41.379	1	1	4138	10	1	14	1620
41.38	1	1	4139	1	1	14	1620
41.394	1	1	4140	5	1	14	1620
41.395	1	1	4140	6	1	14	1620
41.409	1	1	4141	10	1	14	1620
41.41	1	1	4142	1	1	14	1620
41.424	1	1	4143	5	1	14	1620
41.425	1	1	4143	6	1	14	1620
41.439	1	1	4144	10	1	14	1620
41.44	1	1	4145	1	1	14	1620
41.454	1	1	4146	5	1	14	1620
41.455	1	1	4146	6	1	14	1620
41.469	1	1	4147	10	1	14	1620
41.47	1	1	4148	1	1	14	1620
41.484	1	1	4149	5	1	14	1620
41.485	1	1	4149	6	1	14	1620
41.499	1	1	4150	10	1	14	1620
41.5	1	1	4151	1	1	14	1620
41.514	1	1	4152	5	1	14	1620
41.515	1	1	4152	6	1	14	1620
41.529	1	1	4153	10	1	14	1620
41.53	1	1	4154	1	1	14	1620
41.544	1	1	4155	5	1	14	1620
41.545	1	1	4155	6	1	14	1620
41.559	1	1	4156	10	1	14	1620
41.56	1	1	4157	1	1	14	1620
41.574	1	1	4158	5	1	14	1620
41.575	1	1	4158	6	1	14	1620
41.589	1	1	4159	10	1	14	1620
41.59	1	1	4160	1	1	14	1620
41.604	1	1	4161	5	1	14	1620
41.605	1	1	4161	6	1	14	1620
41.619	1	1	4162	10	1	14	1620
41.62	1	1	4163	1	1	14	1620
41.621	1	1	4163	2	1	14	1620
41.634	1	1	4164	5	1	14	1620
41.635	1	1	4164	6	1	14	1620
41.649	1	1	4165	10	1	14	1620
41.65	1	1	4166	1	1	14	1620
41.651	1	1	4166	2	1	14	1620
41.664	1	1	4167	5	1	14	1620
41.679	1	1	4168	10	1	14	1620
41.694	1	1	4170	5	1	14	1620
41.709	1	1	4171	10	1	14	1620
41.71	1	1	4172	1	1	14	1620
41.724	1	1	4173	5	1	14	1620
41.725	1	1	4173	6	1	14	1620
41.739	1	1	4174	10	1	14	1620
41.74	1	1	4175	1	1	14	1620
41.754	1	1	4176	5	1	14	1620
41.755	1	1	4176	6	1	14	1620
41.769	1	1	4177	10	1	14	1620
41.77	1	1	4178	1	1	14	1620
41.784	1	1	4179	5	1	14	1620
41.785	1	1	4179	6	1	14	1620
41.799	1	1	4180	10	1	14	1620
41.8	1	1	4181	1	1	14	1620
41.814	1	1	4182	5	1	14	1620
41.815	1	1	4182	6	1	14	1620
41.829	1	1	4183	10	1	14	1620
41.83	1	1	4184	1	1	14	1620
41.844	1	1	4185	5	1	14	1620
41.845	1	1	4185	6	1	14	1620
41.859	1	1	4186	10	1	14	1620
41.86	1	1	4187	1	1	14	1620
41.874	1	1	4188	5	1	14	1620
41.875	1	1	4188	6	1	14	1620
41.889	1	1	4189	10	1	14	1620
41.89	1	1	4190	1	1	14	1620
41.904	1	1	4191	5	1	14	1620
41.905	1	1	4191	6	1	14	1620
41.919	1	1	4192	10	1	14	1620
41.92	1	1	4193	1	1	14	1620
41.934	1	1	4194	5	1	14	1620
41.935	1	1	4194	6	1	14	1620
41.949	1	1	4195	10	1	14	1620
41.95	1	1	4196	1	1	14	1620
41.964	1	1	4197	5	1	14	1620
41.965	1	1	4197	6	1	14	1620
41.979	1	1	4198	10	1	14	1620
41.98	1	1	4199	1	1	14	1620
41.981	1	1	4199	2	1	14	1620
41.994	1	1	4200	5	1	14	1620
41.995	1	1	4200	6	1	14	1620
42.009	1	1	4201	10	1	14	1620
42.01	1	1	4202	1	1	14	1620
42.011	1	1	4202	2	1	14	1620
42.024	1	1	4203	5	1	14	1620
42.039	1	1	4204	10	1	14	1620
42.054	1	1	4206	5	1	14	1620
42.069	1	1	4207	10	1	14	1620
42.07	1	1	4208	1	1	14	1620
42.084	1	1	4209	5	1	14	1620
42.085	1	1	4209	6	1	14	1620
42.099	1	1	4210	10	1	14	1620
42.1	1	1	4211	1	1	14	1620
42.114	1	1	4212	5	1	14	1620
42.115	1	1	4212	6	1	14	1620
42.129	1	1	4213	10	1	14	1620
42.13	1	1	4214	1	1	14	1620
42.144	1	1	4215	5	1	14	1620
42.145	1	1	4215	6	1	14	1620
42.159	1	1	4216	10	1	14	1620
42.16	1	1	4217	1	1	14	1620
42.174	1	1	4218	5	1	14	1620
42.175	1	1	4218	6	1	14	1620
42.189	1	1	4219	10	1	14	1620
42.19	1	1	4220	1	1	14	1620
42.204	1	1	4221	5	1	14	1620
42.205	1	1	4221	6	1	14	1620
42.219	1	1	4222	10	1	14	1620
42.22	1	1	4223	1	1	14	1620
42.234	1	1	4224	5	1	14	1620
42.235	1	1	4224	6	1	14	1620
42.249	1	1	4225	10	1	14	1620
42.25	1	1	4226	1	1	14	1620
42.264	1	1	4227	5	1	14	1620
42.265	1	1	4227	6	1	14	1620
42.279	1	1	4228	10	1	14	1620
42.28	1	1	4229	1	1	14	1620
42.294	1	1	4230	5	1	14	1620
42.295	1	1	4230	6	1	14	1620
42.309	1	1	4231	10	1	14	1620
42.31	1	1	4232	1	1	14	1620
42.324	1	1	4233	5	1	14	1620
42.325	1	1	4233	6	1	14	1620
42.339	1	1	4234	10	1	14	1620
42.34	1	1	4235	1	1	14	1620
42.341	1	1	4235	2	1	14	1620
42.354	1	1	4236	5	1	14	1620
42.355	1	1	4236	6	1	14	1620
42.369	1	1	4237	10	1	14	1620
42.37	1	1	4238	1	1	14	1620
42.371	1	1	4238	2	1	14	1620
42.384	1	1	4239	5	1	14	1620
42.399	1	1	4240	10	1	14	1620
42.414	1	1	4242	5	1	14	1620
42.429	1	1	4243	10	1	14	1620
42.43	1	1	4244	1	1	14	1620
42.444	1	1	4245	5	1	14	1620
42.445	1	1	4245	6	1	14	1620
42.459	1	1	4246	10	1	14	1620
42.46	1	1	4247	1	1	14	1620
42.474	1	1	4248	5	1	14	1620
42.475	1	1	4248	6	1	14	1620
42.489	1	1	4249	10	1	14	1620
42.49	1	1	4250	1	1	14	1620
42.504	1	1	4251	5	1	14	1620
42.505	1	1	4251	6	1	14	1620
42.519	1	1	4252	10	1	14	1620
42.52	1	1	4253	1	1	14	1620
42.534	1	1	4254	5	1	14	1620
42.535	1	1	4254	6	1	14	1620
42.549	1	1	4255	10	1	14	1620
42.55	1	1	4256	1	1	14	1620
42.564	1	1	4257	5	1	14	1620
42.565	1	1	4257	6	1	14	1620
42.579	1	1	4258	10	1	14	1620
42.58	1	1	4259	1	1	14	1620
42.594	1	1	4260	5	1	14	1620
42.595	1	1	4260	6	1	14	1620
42.609	1	1	4261	10	1	14	1620
42.61	1	1	4262	1	1	14	1620
42.624	1	1	4263	5	1	14	1620
42.625	1	1	4263	6	1	14	1620
42.639	1	1	4264	10	1	14	1620
42.64	1	1	4265	1	1	14	1620
42.654	1	1	4266	5	1	14	1620
42.655	1	1	4266	6	1	14	1620
42.669	1	1	4267	10	1	14	1620
42.67	1	1	4268	1	1	14	1620
42.684	1	1	4269	5	1	14	1620
42.685	1	1	4269	6	1	14	1620
42.699	1	1	4270	10	1	14	1620
42.7	1	1	4271	1	1	14	1620
42.701	1	1	4271	2	1	14	1620
42.714	1	1	4272	5	1	14	1620
42.715	1	1	4272	6	1	14	1620
42.729	1	1	4273	10	1	14	1620
42.73	1	1	4274	1	1	14	1620
42.731	1	1	4274	2	1	14	1620
42.744	1	1	4275	5	1	14	1620
42.759	1	1	4276	10	1	14	1620
42.774	1	1	4278	5	1	14	1620
42.789	1	1	4279	10	1	14	1620
42.79	1	1	4280	1	1	14	1620
42.804	1	1	4281	5	1	14	1620
42.805	1	1	4281	6	1	14	1620
42.819	1	1	4282	10	1	14	1620
42.82	1	1	4283	1	1	14	1620
42.834	1	1	4284	5	1	14	1620
42.835	1	1	4284	6	1	14	1620
42.849	1	1	4285	10	1	14	1620
42.85	1	1	4286	1	1	14	1620
42.864	1	1	4287	5	1	14	1620
42.865	1	1	4287	6	1	14	1620
42.879	1	1	4288	10	1	14	1620
42.88	1	1	4289	1	1	14	1620
42.894	1	1	4290	5	1	14	1620
42.895	1	1	4290	6	1	14	1620
42.909	1	1	4291	10	1	14	1620
42.91	1	1	4292	1	1	14	1620
42.924	1	1	4293	5	1	14	1620
42.925	1	1	4293	6	1	14	1620
42.939	1	1	4294	10	1	14	1620
42.94	1	1	4295	1	1	14	1620
42.954	1	1	4296	5	1	14	1620
